Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
T000447,2023-03-16,6089,Female,61,Fashion,2,1685,3370
T000448,2025-06-24,10281,Male,66,Beauty,5,3883,19415
T000449,2023-04-28,4057,Male,67,Books,3,3479,10437
T000450,2023-12-09,11237,Male,21,Books,8,4816,38528
T000451,2024-12-28,3499,Female,48,Beauty,3,4943,14829
T000452,2023-10-30,9619,Male,65,Home,8,970,7760
T000453,2023-06-10,9618,Male,54,Electronics,4,4886,19544
T000454,2024-06-24,9898,Male,63,Home,5,3512,17560
T000455,2024-07-02,11647,Male,39,Fashion,9,3440,30960
T000456,2025-06-01,6359,Female,61,Books,6,2010,12060
T000457,2023-05-12,9946,Male,37,Sports,9,576,5184
T000458,2024-08-04,8710,Female,65,Groceries,8,916,7328
T000459,2023-06-03,3238,Female,56,Beauty,8,698,5584
T000460,2023-06-27,10953,Male,50,Sports,10,3047,30470
T000461,2025-07-08,11502,Male,30,Sports,6,4030,24180
T000462,2025-04-11,1581,Male,42,Groceries,6,1132,6792
T000463,2024-03-31,5821,Male,23,Beauty,8,610,4880
T000464,2024-07-15,4072,Female,45,Electronics,2,3597,7194
T000465,2023-02-28,6443,Female,61,Fashion,8,370,2960
T000466,2023-12-23,9144,Female,27,Sports,9,1741,15669
T000467,2024-08-24,6320,Female,30,Fashion,9,2770,24930
T000468,2025-04-24,4832,Female,43,Books,6,164,984
T000469,2023-10-13,8464,Female,22,Home,10,2579,25790
T000470,2023-10-31,7929,Male,48,Electronics,1,3278,3278
T000471,2025-07-18,1611,Female,35,Beauty,4,4762,19048
T000472,2025-04-26,10890,Male,68,Sports,1,4641,4641
T000473,2025-07-25,4702,Male,45,Electronics,5,2744,13720
T000474,2025-09-12,10259,Male,37,Sports,8,1244,9952
T000475,2023-11-26,5843,Male,21,Groceries,1,3107,3107
T000476,2023-02-16,5158,Male,29,Beauty,9,3160,28440
T000477,2024-10-23,9015,Male,46,Home,8,2388,19104
T000478,2024-06-21,9583,Female,61,Groceries,3,1293,3879
T000479,2024-12-20,10087,Male,35,Fashion,6,3874,23244
T000480,2023-08-20,6864,Female,57,Home,8,3014,24112
T000481,2024-03-19,6768,Male,30,Home,3,3136,9408
T000482,2025-07-02,9048,Female,61,Home,5,4896,24480
T000483,2023-03-04,11001,Female,69,Books,5,4443,22215
T000484,2025-08-05,11429,Male,51,Groceries,6,2432,14592
T000485,2024-03-29,11274,Female,59,Fashion,6,1843,11058
T000486,2023-09-03,10723,Male,57,Books,4,2065,8260
T000487,2024-06-13,10416,Female,23,Home,9,3705,33345
T000488,2023-08-30,11742,Male,67,Groceries,1,2149,2149
T000489,2024-11-10,10363,Female,53,Beauty,10,267,2670
T000490,2023-03-09,8671,Male,33,Beauty,4,2266,9064
T000491,2024-11-26,2693,Female,36,Books,3,3725,11175
T000492,2023-02-17,9698,Male,34,Books,8,4722,37776
T000493,2024-09-13,1850,Female,31,Electronics,5,201,1005
T000494,2025-03-04,8931,Female,51,Groceries,10,1240,12400
T000495,2024-01-27,8921,Female,22,Books,5,862,4310
T000496,2023-06-04,6780,Male,18,Sports,1,427,427
T000497,2024-07-06,10999,Female,51,Groceries,2,223,446
T000498,2025-02-13,11594,Female,23,Electronics,1,2993,2993
T000499,2023-11-04,11437,Female,68,Electronics,1,4173,4173
T000500,2023-12-29,1509,Female,52,Home,2,1395,2790
T000501,2023-05-22,9297,Female,45,Books,4,876,3504
T000502,2024-05-12,2900,Female,25,Home,5,2478,12390
T000503,2024-08-17,10656,Female,61,Books,10,1166,11660
T000504,2023-10-20,6378,Female,30,Books,4,263,1052
T000505,2025-03-29,1622,Male,39,Groceries,3,256,768
T000506,2025-03-04,5917,Male,27,Groceries,9,522,4698
T000507,2024-01-22,7140,Female,68,Electronics,5,3081,15405
T000508,2024-06-11,2653,Female,33,Beauty,8,1534,12272
T000509,2023-12-09,9216,Male,23,Books,10,4213,42130
T000510,2024-04-20,2215,Female,53,Electronics,8,1305,10440
T000511,2024-02-17,1968,Female,20,Beauty,4,1081,4324
T000512,2025-05-23,10902,Female,49,Sports,4,2322,9288
T000513,2023-08-11,11860,Male,43,Beauty,4,3719,14876
T000514,2023-04-26,1166,Male,65,Books,6,1495,8970
T000515,2024-02-25,11533,Female,30,Books,7,505,3535
T000516,2024-10-19,9904,Male,53,Electronics,8,4713,37704
T000517,2025-06-18,1012,Male,24,Books,8,611,4888
T000518,2023-08-04,11312,Male,41,Groceries,1,1522,1522
T000519,2023-01-16,11719,Male,66,Fashion,1,3607,3607
T000520,2024-08-15,3079,Female,49,Home,1,523,523
T000521,2025-01-10,10893,Male,55,Beauty,10,322,3220
T000522,2023-03-03,3432,Female,58,Fashion,6,3465,20790
T000523,2023-08-21,1300,Male,23,Groceries,3,2152,6456
T000524,2024-09-28,5818,Male,41,Groceries,3,890,2670
T000525,2024-05-12,4891,Female,21,Groceries,6,4703,28218
T000526,2025-07-30,3172,Female,48,Electronics,3,513,1539
T000527,2025-04-23,2690,Male,60,Electronics,3,2139,6417
T000528,2024-08-11,1117,Female,21,Beauty,9,611,5499
T000529,2023-08-28,5290,Male,37,Groceries,4,1488,5952
T000530,2023-04-10,1174,Female,60,Home,10,615,6150
T000531,2024-10-24,3418,Male,22,Fashion,2,2000,4000
T000532,2025-05-29,3785,Male,45,Fashion,4,3262,13048
T000533,2024-07-16,8199,Male,70,Beauty,8,1694,13552
T000534,2023-05-07,7950,Female,26,Fashion,10,2080,20800
T000535,2024-03-14,3061,Female,68,Beauty,10,2119,21190
T000536,2024-04-07,5866,Female,40,Fashion,5,3544,17720
T000537,2023-04-22,9423,Female,39,Fashion,10,898,8980
T000538,2025-04-01,9810,Male,39,Books,8,1410,11280
T000539,2023-10-13,7410,Female,29,Sports,6,1004,6024
T000540,2023-07-02,6948,Female,64,Sports,3,2198,6594
T000541,2024-09-05,2386,Female,29,Books,1,1619,1619
T000542,2025-06-18,6498,Female,27,Fashion,3,995,2985
T000543,2023-04-06,5458,Female,32,Home,6,3320,19920
T000544,2025-05-12,7333,Female,33,Books,3,1788,5364
T000545,2025-04-02,7119,Male,62,Groceries,1,145,145
T000546,2024-01-22,3887,Male,57,Fashion,6,1317,7902
T000547,2024-05-31,4962,Female,24,Home,3,2973,8919
T000548,2024-08-05,1035,Female,70,Books,8,266,2128
T000549,2024-02-28,10902,Male,54,Electronics,10,3866,38660
T000550,2024-06-18,11951,Male,26,Groceries,4,970,3880
T000551,2023-03-09,4063,Male,19,Home,9,4370,39330
T000552,2023-01-10,11123,Female,57,Beauty,7,1004,7028
T000553,2024-09-26,2687,Male,33,Groceries,7,301,2107
T000554,2025-02-18,6749,Male,50,Home,7,817,5719
T000555,2023-04-09,6260,Female,31,Sports,1,197,197
T000556,2024-09-16,10319,Female,31,Home,3,3999,11997
T000557,2024-01-13,9961,Male,58,Home,7,875,6125
T000558,2025-06-12,8389,Male,54,Groceries,5,3092,15460
T000559,2023-07-26,2488,Male,47,Beauty,9,3434,30906
T000560,2024-05-09,8870,Male,54,Groceries,6,3605,21630
T000561,2025-07-09,8806,Female,55,Sports,1,3874,3874
T000562,2025-02-26,1509,Male,20,Books,6,254,1524
T000563,2024-07-14,8171,Female,54,Fashion,9,3197,28773
T000564,2024-05-09,4289,Female,37,Books,5,1538,7690
T000565,2023-05-14,4849,Female,29,Groceries,1,4298,4298
T000566,2025-05-16,10302,Female,64,Fashion,10,2291,22910
T000567,2025-04-14,8181,Male,61,Sports,1,987,987
T000568,2025-04-26,6870,Male,28,Electronics,9,3435,30915
T000569,2024-01-25,11355,Female,28,Home,10,3998,39980
T000570,2024-10-15,1092,Male,31,Home,10,3216,32160
T000571,2025-06-21,9572,Male,41,Books,1,306,306
T000572,2024-08-03,3376,Female,33,Electronics,7,2109,14763
T000573,2023-02-16,10033,Female,24,Sports,5,3844,19220
T000574,2023-03-12,8582,Female,70,Beauty,10,1284,12840
T000575,2024-03-12,8006,Male,43,Books,8,2550,20400
T000576,2023-01-08,11747,Female,61,Groceries,2,909,1818
T000577,2025-04-06,5763,Male,27,Sports,5,3525,17625
T000578,2025-02-14,8943,Female,23,Books,9,672,6048
T000579,2025-07-30,1714,Male,32,Electronics,9,2797,25173
T000580,2024-02-18,10856,Male,50,Sports,9,3856,34704
T000581,2023-07-01,5409,Male,42,Electronics,3,1047,3141
T000582,2023-05-09,3637,Male,60,Home,10,422,4220
T000583,2025-06-26,9126,Female,47,Groceries,8,3699,29592
T000584,2023-02-18,5486,Female,35,Groceries,6,4674,28044
T000585,2024-09-04,4519,Male,35,Home,7,2501,17507
T000586,2023-12-25,10107,Male,19,Electronics,6,4143,24858
T000587,2024-07-27,6977,Male,53,Books,6,1721,10326
T000588,2023-07-29,7098,Female,64,Groceries,4,2025,8100
T000589,2025-06-07,4007,Male,25,Electronics,7,3393,23751
T000590,2025-08-21,11929,Female,66,Fashion,4,3417,13668
T000591,2025-01-27,8851,Male,45,Sports,3,1082,3246
T000592,2024-07-30,8893,Female,26,Home,3,3049,9147
T000593,2024-07-05,1726,Male,23,Fashion,10,794,7940
T000594,2023-11-27,2399,Male,34,Sports,8,1956,15648
T000595,2023-07-02,7164,Female,22,Groceries,2,2774,5548
T000596,2024-06-20,8445,Male,40,Books,2,2490,4980
T000597,2025-01-07,7980,Male,66,Electronics,4,1326,5304
T000598,2023-04-14,10298,Male,39,Sports,3,3850,11550
T000599,2023-06-19,9727,Female,48,Electronics,7,4725,33075
T000600,2023-12-24,6170,Female,66,Beauty,4,1894,7576
T000601,2024-04-05,9991,Female,62,Home,1,4048,4048
T000602,2025-05-07,4158,Female,56,Home,4,1444,5776
T000603,2023-04-09,2587,Male,35,Home,9,3923,35307
T000604,2024-04-06,8544,Male,58,Sports,5,888,4440
T000605,2023-07-09,4050,Female,24,Sports,10,571,5710
T000606,2024-01-28,4999,Male,65,Fashion,9,1114,10026
T000607,2023-11-25,5302,Female,39,Fashion,3,4058,12174
T000608,2023-01-17,9996,Female,63,Electronics,9,1989,17901
T000609,2024-03-25,9249,Male,38,Home,1,4125,4125
T000610,2024-04-12,5163,Male,64,Books,6,692,4152
T000611,2024-01-07,2610,Male,30,Sports,9,2847,25623
T000612,2024-09-14,1691,Male,21,Books,1,2549,2549
T000613,2024-06-07,11563,Female,26,Groceries,8,657,5256
T000614,2025-05-08,7025,Male,35,Electronics,10,3663,36630
T000615,2025-07-07,6457,Male,53,Books,1,1513,1513
T000616,2023-04-11,2300,Male,30,Fashion,1,3386,3386
T000617,2025-09-21,3200,Male,44,Fashion,5,3228,16140
T000618,2024-05-29,4357,Male,35,Beauty,8,321,2568
T000619,2024-08-07,3867,Male,55,Home,2,4607,9214
T000620,2023-10-03,6857,Female,57,Sports,4,3926,15704
T000621,2024-05-22,2430,Male,52,Sports,1,2248,2248
T000622,2025-05-07,3538,Male,27,Books,7,3394,23758
T000623,2023-03-17,3011,Female,30,Home,6,4201,25206
T000624,2024-01-27,5943,Female,39,Sports,5,934,4670
T000625,2023-03-03,5535,Male,68,Books,1,2669,2669
T000626,2024-07-31,5424,Male,34,Beauty,7,4122,28854
T000627,2023-08-29,2061,Male,49,Home,1,2928,2928
T000628,2023-10-16,6440,Female,37,Groceries,2,4429,8858
T000629,2025-08-28,11211,Male,27,Home,6,4717,28302
T000630,2023-11-05,1786,Female,21,Sports,8,3788,30304
T000631,2025-03-13,1588,Male,70,Electronics,3,1497,4491
T000632,2023-04-26,2286,Female,33,Fashion,4,4115,16460
T000633,2025-03-05,8440,Female,18,Beauty,7,2458,17206
T000634,2024-07-30,1917,Female,64,Electronics,3,2142,6426
T000635,2025-09-02,7354,Male,64,Books,4,4129,16516
T000636,2023-03-10,1042,Male,27,Sports,6,1671,10026
T000637,2025-06-16,7330,Male,57,Electronics,7,4137,28959
T000638,2023-06-17,6059,Female,45,Groceries,4,153,612
T000639,2023-11-06,8335,Female,38,Sports,8,3388,27104
T000640,2023-07-04,3554,Male,18,Home,2,84,168
T000641,2023-08-02,8743,Male,20,Groceries,3,2540,7620
T000642,2024-01-27,6274,Female,31,Home,1,154,154
T000643,2023-08-23,7347,Female,55,Groceries,6,3166,18996
T000644,2023-11-08,1858,Female,50,Books,4,3608,14432
T000645,2023-02-08,2899,Female,19,Books,9,4968,44712
T000646,2025-06-17,7860,Male,31,Home,10,664,6640
T000647,2025-03-08,1539,Male,29,Sports,8,791,6328
T000648,2023-10-22,1509,Female,41,Beauty,8,3276,26208
T000649,2023-12-14,5535,Male,39,Home,10,604,6040
T000650,2025-05-28,5171,Male,63,Sports,4,1120,4480
T000651,2025-08-09,6896,Female,32,Beauty,3,2172,6516
T000652,2023-06-25,3034,Female,70,Fashion,1,4438,4438
T000653,2023-03-20,1551,Male,38,Books,4,2788,11152
T000654,2023-05-30,8978,Female,66,Books,2,2019,4038
T000655,2024-05-17,4632,Male,45,Books,2,3996,7992
T000656,2024-01-18,2202,Female,54,Home,8,2005,16040
T000657,2023-06-10,1610,Female,70,Fashion,1,2282,2282
T000658,2025-01-04,3768,Female,47,Electronics,1,622,622
T000659,2024-03-19,9738,Male,18,Groceries,4,2606,10424
T000660,2025-08-12,11012,Female,61,Home,3,1006,3018
T000661,2023-11-24,9703,Male,39,Fashion,5,2965,14825
T000662,2024-12-09,8279,Male,54,Home,5,1460,7300
T000663,2023-04-29,5660,Female,39,Fashion,6,973,5838
T000664,2025-07-26,3317,Female,62,Books,3,1381,4143
T000665,2025-09-27,1922,Female,55,Groceries,2,4409,8818
T000666,2023-08-05,5072,Male,18,Fashion,1,4524,4524
T000667,2025-02-24,5734,Male,66,Sports,8,1386,11088
T000668,2023-11-03,5438,Female,51,Fashion,7,3883,27181
T000669,2023-07-20,11094,Female,21,Groceries,8,2963,23704
T000670,2023-02-17,11039,Male,18,Fashion,3,56,168
T000671,2023-07-14,10277,Female,26,Electronics,4,4406,17624
T000672,2024-10-11,10033,Male,50,Home,5,81,405
T000673,2025-09-27,7772,Female,28,Sports,10,325,3250
T000674,2023-05-24,11231,Female,65,Books,9,3378,30402
T000675,2024-07-26,5757,Male,52,Electronics,8,4171,33368
T000676,2023-05-19,2336,Female,42,Electronics,6,2828,16968
T000677,2023-02-01,8980,Female,30,Home,5,2476,12380
T000678,2024-02-24,2111,Male,41,Books,6,4436,26616
T000679,2025-07-11,10061,Male,57,Sports,1,4486,4486
T000680,2024-10-31,2003,Female,38,Groceries,8,3946,31568
T000681,2023-02-01,11701,Male,68,Fashion,9,3726,33534
T000682,2023-01-31,6414,Male,29,Sports,10,4096,40960
T000683,2024-05-25,3517,Female,18,Beauty,2,173,346
T000684,2023-11-29,8345,Female,64,Groceries,2,3744,7488
T000685,2024-09-14,9512,Female,19,Groceries,6,1043,6258
T000686,2025-06-27,5994,Female,51,Groceries,7,1912,13384
T000687,2023-04-06,1132,Female,35,Books,10,3121,31210
T000688,2023-06-16,6809,Female,50,Sports,3,4636,13908
T000689,2025-09-24,5743,Male,27,Books,2,129,258
T000690,2024-05-18,4782,Male,28,Books,2,4019,8038
T000691,2024-03-26,1114,Male,41,Groceries,9,3421,30789
T000692,2025-09-13,3031,Male,43,Beauty,9,1005,9045
T000693,2023-11-03,3683,Male,47,Sports,10,3629,36290
T000694,2024-02-18,6406,Male,25,Electronics,3,543,1629
T000695,2025-02-23,8459,Male,41,Beauty,1,4971,4971
T000696,2023-03-12,10740,Female,53,Sports,10,1649,16490
T000697,2024-12-08,6353,Female,46,Sports,4,4280,17120
T000698,2024-01-13,5158,Female,60,Electronics,7,90,630
T000699,2023-09-30,9195,Female,28,Sports,8,785,6280
T000700,2023-04-09,6907,Female,23,Books,3,2385,7155
T000701,2024-06-17,9240,Female,49,Electronics,8,2891,23128
T000702,2024-07-08,7513,Male,47,Fashion,7,1103,7721
T000703,2025-04-06,3493,Male,44,Home,4,1371,5484
T000704,2025-09-24,9783,Female,32,Fashion,6,981,5886
T000705,2025-04-07,3782,Female,22,Sports,5,1334,6670
T000706,2023-01-01,11176,Male,51,Fashion,2,3011,6022
T000707,2025-09-11,5679,Female,67,Groceries,8,2155,17240
T000708,2023-06-14,6149,Male,42,Beauty,1,4059,4059
T000709,2025-01-16,7032,Male,34,Home,8,3792,30336
T000710,2023-01-13,8653,Female,60,Groceries,5,2225,11125
T000711,2025-05-29,2015,Male,40,Beauty,7,1577,11039
T000712,2023-05-09,10784,Female,35,Books,2,3070,6140
T000713,2024-05-05,7078,Female,43,Groceries,7,3263,22841
T000714,2024-04-08,11563,Female,34,Fashion,10,2057,20570
T000715,2024-10-15,8676,Male,33,Beauty,2,4154,8308
T000716,2023-12-04,5355,Male,19,Sports,2,4806,9612
T000717,2023-04-13,7154,Female,54,Electronics,5,4580,22900
T000718,2024-02-16,11521,Female,36,Electronics,1,2465,2465
T000719,2024-03-30,11591,Male,42,Groceries,6,3479,20874
T000720,2024-12-11,3151,Male,33,Books,4,2334,9336
T000721,2024-10-11,3961,Male,49,Electronics,9,517,4653
T000722,2025-04-14,1868,Female,42,Fashion,5,2449,12245
T000723,2023-04-30,4549,Female,35,Groceries,8,518,4144
T000724,2024-06-07,5205,Female,45,Fashion,8,4938,39504
T000725,2024-07-21,9325,Male,58,Fashion,5,4709,23545
T000726,2024-01-16,6053,Male,47,Electronics,1,2699,2699
T000727,2024-09-06,6537,Male,21,Groceries,4,3657,14628
T000728,2023-12-12,2268,Male,28,Home,9,2901,26109
T000729,2024-11-18,2006,Male,42,Books,5,3070,15350
T000730,2025-03-06,3313,Female,58,Beauty,7,478,3346
T000731,2025-01-22,3461,Male,61,Home,10,4601,46010
T000732,2025-01-18,1847,Female,26,Sports,9,3219,28971
T000733,2023-04-26,2601,Male,54,Electronics,8,4485,35880
T000734,2025-03-03,9604,Female,50,Fashion,1,3543,3543
T000735,2023-03-26,5139,Male,41,Home,3,4308,12924
T000736,2023-12-20,3472,Female,20,Beauty,2,1098,2196
T000737,2025-04-14,4185,Female,38,Electronics,1,3429,3429
T000738,2025-05-31,11953,Male,27,Sports,5,2732,13660
T000739,2023-08-10,3986,Female,34,Electronics,9,1411,12699
T000740,2024-12-17,4680,Male,27,Home,10,2472,24720
T000741,2023-07-22,11324,Female,60,Beauty,7,3724,26068
T000742,2024-05-18,4512,Male,22,Home,4,1199,4796
T000743,2025-09-25,10164,Female,39,Home,3,4926,14778
T000744,2024-03-10,9890,Male,49,Beauty,5,1377,6885
T000745,2025-02-25,7086,Male,37,Books,4,2888,11552
T000746,2025-09-09,2209,Male,29,Groceries,2,113,226
T000747,2024-09-18,6281,Male,28,Fashion,7,3518,24626
T000748,2023-05-23,6109,Female,52,Books,1,1622,1622
T000749,2024-05-28,9167,Male,21,Beauty,8,2861,22888
T000750,2024-01-10,11862,Female,41,Beauty,10,2266,22660
T000751,2023-12-01,5889,Male,52,Groceries,4,2247,8988
T000752,2023-05-16,10162,Female,35,Home,3,230,690
T000753,2024-01-31,3774,Male,27,Fashion,4,1396,5584
T000754,2023-07-02,4564,Male,36,Fashion,3,2788,8364
T000755,2025-02-06,6303,Female,48,Beauty,7,3545,24815
T000756,2025-03-05,1418,Male,18,Fashion,5,1286,6430
T000757,2024-07-07,7980,Male,58,Groceries,8,4840,38720
T000758,2025-06-27,4332,Male,63,Sports,8,4749,37992
T000759,2025-09-05,3248,Female,18,Sports,5,3361,16805
T000760,2024-01-17,5607,Male,21,Books,1,4213,4213
T000761,2025-09-21,4039,Female,60,Books,2,1473,2946
T000762,2025-08-28,11389,Female,31,Home,5,2434,12170
T000763,2025-02-22,6494,Male,66,Beauty,5,4664,23320
T000764,2024-05-04,9121,Male,51,Books,1,1747,1747
T000765,2024-03-06,11557,Female,51,Beauty,2,2438,4876
T000766,2024-10-28,1096,Female,18,Groceries,5,3396,16980
T000767,2023-02-13,11989,Female,28,Groceries,3,3032,9096
T000768,2025-06-05,11077,Female,59,Beauty,9,3002,27018
T000769,2023-12-17,3444,Male,20,Electronics,4,764,3056
T000770,2023-02-06,11559,Male,68,Books,3,2626,7878
T000771,2023-12-27,6211,Female,70,Groceries,7,2969,20783
T000772,2023-03-31,8816,Male,47,Sports,7,1604,11228
T000773,2023-07-09,10925,Female,52,Sports,8,1711,13688
T000774,2024-08-04,4221,Female,36,Fashion,7,3773,26411
T000775,2023-08-17,11584,Male,32,Beauty,9,4381,39429
T000776,2024-02-12,4748,Male,38,Electronics,6,1633,9798
T000777,2024-07-02,3759,Male,19,Fashion,9,3474,31266
T000778,2024-11-03,3559,Male,31,Books,2,4839,9678
T000779,2024-01-06,11668,Female,45,Fashion,4,2451,9804
T000780,2025-07-31,2878,Female,20,Electronics,10,3524,35240
T000781,2023-01-23,2132,Male,24,Home,5,3951,19755
T000782,2023-09-25,2677,Female,18,Electronics,5,555,2775
T000783,2024-06-13,8246,Female,39,Groceries,1,4861,4861
T000784,2023-09-30,9943,Male,41,Books,8,3940,31520
T000785,2023-10-11,7308,Female,48,Sports,2,436,872
T000786,2023-05-11,4458,Female,35,Fashion,7,3306,23142
T000787,2024-04-17,6944,Male,33,Fashion,10,1441,14410
T000788,2025-08-03,7196,Female,60,Sports,7,2746,19222
T000789,2023-11-13,2750,Female,49,Home,3,3273,9819
T000790,2024-12-19,3519,Male,43,Beauty,3,3520,10560
T000791,2023-03-26,8001,Female,24,Sports,1,3420,3420
T000792,2023-05-08,11746,Male,68,Books,10,1981,19810
T000793,2023-01-07,1278,Female,67,Groceries,5,3312,16560
T000794,2025-07-13,5305,Male,25,Groceries,7,3518,24626
T000795,2023-04-04,5626,Male,39,Electronics,6,2253,13518
T000796,2024-12-26,1325,Female,59,Books,2,3872,7744
T000797,2024-08-14,10351,Male,64,Home,7,2571,17997
T000798,2025-02-14,8653,Male,43,Groceries,6,318,1908
T000799,2024-01-10,3356,Female,46,Beauty,3,400,1200
T000800,2025-09-18,1782,Female,47,Books,10,1041,10410
T000801,2023-09-28,5189,Female,18,Home,3,1085,3255
T000802,2023-02-26,4601,Male,56,Electronics,9,386,3474
T000803,2025-06-14,7040,Male,34,Sports,10,3158,31580
T000804,2025-04-05,6075,Female,59,Home,6,1243,7458
T000805,2023-03-15,11002,Male,58,Fashion,9,3170,28530
T000806,2025-04-08,8357,Female,70,Home,4,1977,7908
T000807,2023-12-11,8474,Male,27,Books,5,2659,13295
T000808,2024-06-16,11463,Male,37,Books,7,3997,27979
T000809,2024-12-26,11883,Female,49,Sports,7,2733,19131
T000810,2025-03-28,7540,Male,31,Groceries,3,4071,12213
T000811,2024-01-09,2732,Female,69,Books,1,4062,4062
T000812,2023-04-07,2650,Male,66,Electronics,10,4396,43960
T000813,2025-06-08,3880,Male,30,Books,2,1833,3666
T000814,2025-09-17,4902,Female,26,Electronics,7,3875,27125
T000815,2024-05-02,7069,Female,37,Fashion,8,657,5256
T000816,2023-10-24,1898,Female,69,Electronics,3,3326,9978
T000817,2023-09-25,5088,Female,68,Sports,5,3849,19245
T000818,2025-05-12,11057,Male,27,Groceries,4,4719,18876
T000819,2023-11-21,2325,Female,53,Groceries,5,3926,19630
T000820,2024-01-16,2725,Male,65,Electronics,2,4817,9634
T000821,2025-02-10,7010,Male,48,Books,2,769,1538
T000822,2025-04-27,2187,Male,28,Electronics,4,3150,12600
T000823,2023-05-20,1626,Female,36,Electronics,10,3121,31210
T000824,2025-07-01,5785,Male,44,Beauty,9,2995,26955
T000825,2025-08-14,7108,Male,70,Sports,1,2727,2727
T000826,2023-10-27,8429,Female,52,Electronics,10,3599,35990
T000827,2023-03-20,7960,Male,52,Sports,4,4821,19284
T000828,2024-05-22,10941,Male,39,Books,10,2973,29730
T000829,2024-10-06,7092,Female,53,Fashion,9,4509,40581
T000830,2024-12-09,2990,Male,62,Books,10,367,3670
T000831,2023-09-24,10511,Male,46,Groceries,5,1239,6195
T000832,2023-10-01,6223,Male,67,Fashion,10,2021,20210
T000833,2023-06-15,6503,Female,59,Fashion,2,4605,9210
T000834,2024-02-05,1646,Female,50,Home,2,4060,8120
T000835,2023-08-07,11663,Male,55,Groceries,5,4502,22510
T000836,2023-08-26,6877,Male,28,Books,6,2808,16848
T000837,2025-08-06,3333,Male,42,Electronics,10,3542,35420
T000838,2024-12-13,3536,Female,24,Groceries,9,2247,20223
T000839,2023-04-21,1372,Female,43,Fashion,7,2752,19264
T000840,2025-04-01,9415,Female,24,Beauty,6,607,3642
